0,1,2,3
-0.1314736806912164,0.8914536128260844,,
-0.1767722483754273,0.288867401524184,,
-0.18612755378266083,-0.07146177680168436,,
-0.18449245044290058,0.6132432660490049,,
-0.13128027270622752,0.8962575370892586,,
-0.17846215064426774,0.5290024832008113,,
-0.16122627571534098,-0.621926766941381,,
-0.1778754797564681,-0.07380399491505615,,
-0.1745972144109064,-1.909555634646191,,
-0.16439171973632585,-0.05079311432188084,,
5.283808066475438,-0.494580062071713,,
,,0.0,-0.16150335948729339
,,0.0,-0.17268578717254385
-0.1712963848004293,-0.9151950873888569,,
-0.13813336230766726,0.3245913105113505,,
12.536362520111242,0.7192788818596347,,
-0.1712963848004293,-0.5414380122973461,,
-0.18312811828212477,0.6598214843758564,,
-0.16770544321246886,-0.5566020649670518,,
-0.16458512772131473,0.3212507987782983,,
,,0.0,-0.17268578717254385
-0.131370529765889,0.8244580348005017,,
-0.1689287487175236,0.418939752005323,,
-0.17198378901374398,0.9990118062859725,,
-0.18512424986053097,0.6663737667959211,,
5.295696210619422,-0.4927461617455536,,
-0.0883888285685242,1.1301720573559346,,
-0.1408475210303447,0.6168116380008442,,
,,0.0,-0.1712879837118876
-0.1745972144109064,-2.3365471180535273,,
-0.18200554610258507,0.5769365591366313,,
-0.13453597378687387,0.4123218013908959,,
-0.15129155221974488,0.3503005049596916,,
-0.18351574011870667,0.5378757756933085,,
,,0.0,2.5096990538269246
-0.15439252691240013,0.5668794962692238,,
-0.1572420712245698,0.4569630864125748,,
-0.15791255223919795,0.07198526486245851,,
-0.182627675120966,0.46919315587317023,,
,,0.0,-0.17268578717254385
-0.16990304144190516,0.04209622944013966,,
,,0.0,-0.15730994910532445
-0.11150752970752978,0.975037053677725,,
-0.15768690959004425,0.18610143360963938,,
-0.18431999498961882,0.7687217706465437,,
-0.07196849064296726,0.1965528135443016,,
,,0.0,-0.0024595344794922504
-0.11161712756569014,1.1511988207037378,,
0.01725705976524164,-0.012228727185526906,,
-0.18479465041944573,0.07028138921452223,,
,,0.0,0.12631310933347148
-0.17405406031972925,0.41642985588263703,,
-0.15769335652287722,0.06839075577354384,,
-0.17105784828560966,0.003881641857076718,,
-0.18563033408791857,0.7630182826773378,,
-0.18560696395639908,0.8630448018558823,,
,,0.0,-0.17268578717254385
,,0.0,-0.17268578717254385
-0.1497579880721038,0.4737582289073994,,
-0.17105784828560966,-0.7376103056709578,,
-0.18221910075267697,0.455737282243712,,
0.18223407096076663,0.8800216273176696,,
-0.1610973370586817,-0.16582374139780337,,
-0.1741201413812671,-0.758368106302643,,
-0.16447552986315436,-1.1417228476081778,,
-0.17097403815878115,-1.1016595257989508,,
-0.1745972144109064,-1.750530482919843,,
-0.1609941861333543,-0.12412646754784674,,
-0.18159213653467132,-0.07078052883283349,,
0.04134280082919167,0.46924360759552675,,
-0.08518470295054156,1.2479848297647445,,
-0.1445674012749644,0.34239816941618456,,
-0.1786974636926709,0.28957932562268246,,
-0.16769899627963591,-0.9032050605079598,,
-0.18388321529018556,0.5216433769395327,,
-0.1745972144109064,-2.208694143139513,,
-0.1745972144109064,-2.198724171531556,,
-0.1745972144109064,-1.8088280820203304,,
-0.07478580029097212,1.18048462449018,,
-0.1745972144109064,-1.610394177539921,,
-0.13787548499434873,0.636597621844422,,
-0.16768610241396997,-0.36299029153152623,,
-0.16109089012584876,-0.22963919188044743,,
,,0.0,-0.17268578717254385
,,0.0,-0.03290544110691269
-0.15448923090489458,-0.12775799622959624,,
-0.17437801869458563,-1.3020279152812626,,
-0.06543694181657154,0.4099310708736181,,
-0.1679955551899522,-0.08927280729860687,,
,,0.0,-0.1167736487462912
-0.16776991254079848,-1.5054160063960005,,
-0.1745972144109064,-1.3709695555384365,,
-0.15401860480808827,0.7745934651956594,,
-0.03225538439191475,1.3107236419056507,,
,,0.0,1.0354968977741115
,,0.0,-0.1363428971954797
-0.1834182302596081,0.6614378226859079,,
-0.12797944309575043,0.6571835171825048,,
-0.18309104841833523,0.17243839161148786,,
-0.1745069573512449,-1.5192238079552245,,
-0.18420959126485434,0.7935270851217529,,
-0.17191609621899787,0.5404308239234348,,
-0.07528221411911028,0.7281859876018856,,
,,0.0,-0.17268578717254385
-0.14441912181980626,0.7309094028182503,,
,,0.0,-0.14861735883436797
-0.17112876454677226,-0.8235428600935033,,
-0.15450857170339347,0.033347532343444695,,
0.3202886906458378,0.9315011285717923,,
-0.1745972144109064,-1.0832578910026418,,
,,0.0,-0.16150335948729339
-0.16782793493629516,-1.0455529954626577,,
-0.15769335652287722,-0.19887009830249788,,
-0.07844121120726219,1.2509582755151107,,
-0.1511884012944175,0.8438749478892457,,
-0.1741781637767638,-1.4955678868054487,,
-0.18539179757309893,0.3707689058123314,,
,,0.0,-0.1583583017008167
-0.14118920847049177,0.7847611968931278,,
-0.13796574205401022,0.9380986571581262,,
-0.16452710532581807,-0.11080757069673149,,
-0.1745972144109064,-2.2256695769726482,,
-0.17112876454677226,-1.0902323811421122,,
0.04670664894621695,-0.3759950640411905,,
-0.0818774264072315,-0.14639837550801724,,
,,0.0,-0.17268578717254385
-0.05877161913389186,0.32502011862566654,,
-0.1176127751003458,0.8393307030758818,,
-0.05201523352494656,1.446659814501408,,
-0.17442959415724935,-1.1532536163671911,,
-0.1745972144109064,-2.324076732271248,,
-0.18585114153744756,0.6725021118403942,,
-0.18515084345846694,0.7464115696519208,,
-0.12809548788674377,0.4297878924527975,,
-0.11149463584186385,1.0254163540136563,,
-0.17449406348557897,-2.44912115902201,,
-0.15076290372744192,-0.11433329946596227,,
-0.16441106053482474,-0.03871184715242408,,
-0.170999825890113,-1.0169010713395432,,
-0.1531547158084712,-0.48252701907792,,
-0.18533216344439402,0.5487916513573475,,
-0.16105220852885097,0.3630088296512452,,
-0.1644497421318225,0.6730918495297209,,
-0.1743715717617527,-0.6001474995368579,,
,,0.0,-0.168492376790575
5.207901879300131,-0.5231007889562181,,
0.5786043953970021,0.8358890556024265,,
-0.17430710243342304,-0.506424348640547,,
-0.16110378399151468,-0.589764536374117,,
-0.18207485063053944,0.9093067123960161,,
-0.16762163308564035,-1.1255297120207661,,
-0.17527414235836752,0.6509139032371903,,
,,0.0,-0.17268578717254385
-0.18368900143859257,0.5677497532262802,,
5.351462179624552,-0.44783476360530716,,
,,0.0,-0.17268578717254385
-0.1745972144109064,-2.1732527624109608,,
-0.1610973370586817,-0.5948478405156284,,
-0.1745972144109064,-1.2866982107459861,,
-0.1573129874857324,0.4315930618273912,,
,,0.0,-0.13913850411679235
,,0.0,-0.12516046951022916
-0.1115913398343583,0.6558894800068591,,
-0.11456337587035427,0.5812286855124144,,
-0.13296936910846385,1.231335430149704,,
-0.17107718908410854,-2.1303166575435877,,
,,0.0,-0.11258023836432234
-0.13109975858690454,1.1575619881888417,,
-0.17436512482891972,-2.1234898756699487,,
-0.17100627282294595,-1.2401185076763162,,
0.0997842469600019,-0.05828827920385647,,
0.04059495662056795,0.9553876004457351,,
-0.15759665253038277,0.15641521455786322,,
-0.17756683284709,0.1678862115783553,,
,,0.0,-0.17268578717254385
-0.1745972144109064,-1.3041629871851532,,
,,0.0,-0.14053630757744867
-0.17105784828560966,-0.23372648025572565,,
0.07996637543147343,1.4080961555126943,,
-0.1712963848004293,-0.5570805262669637,,
-0.1726719990936628,0.13794568878219862,,
-0.1662355425265533,-0.8120323081800498,,
-0.08905930958315236,1.081613261098071,,
-0.1084130019477075,0.33706605200115586,,
-0.11018590847677234,1.4876932024733789,,
-0.16040106831272172,-0.32717842745325265,,
,,0.0,-0.13494509373482338
-0.18507186853126315,0.36455817543078123,,
,,0.0,-0.016612294518637057
-0.1745972144109064,-1.8626171617411467,,
-0.17401054352310674,-1.8540773340599457,,
-0.16770544321246886,-0.44251106112966754,,
-0.14447069728246995,0.4712935864708053,,
-0.17435867789608675,-0.7266657102322713,,
-0.16764097388413923,-1.2321006914227801,,
-0.18478417415359216,0.6687822185414133,,
-0.16346577900819154,0.7821074808133228,,
-0.1859913623265645,0.47302762213950184,,
-0.181322171222291,0.557856150636918,,
-0.16440461360199177,-0.5102854829199625,,
-0.18398475448230475,0.5463797116115934,,
-0.1645915746541477,-0.2265150490505756,,
-0.1745972144109064,-0.7240782216894616,,
-0.17052436459368198,0.5654048748703442,,
-0.18479465041944573,0.6477454689521256,,
,,0.0,-0.17268578717254385
-0.15777071971687276,-0.02141982361284427,,
-0.0389150660083656,1.3955210841120085,,
-0.18280415990726837,0.17820283229777445,,
-0.18474468668999025,0.4545531867265485,,
-0.023223231492933483,0.15090865699064215,,
-0.08158731442974816,0.40514952561859696,,
3.89976763202926,1.8395119459954683,,
-0.1499828248546534,0.26192124201934813,,
-0.17435867789608675,-1.645321351076755,,
0.6411074092125791,1.5319141196532564,,
-0.14447714421530292,0.6349859543959728,,
-0.16138744903616506,0.7125145691661225,,
-0.054336129344813265,1.214244440806367,,
-0.16757005762297664,-1.1035832410327873,,
-0.07518551012661584,1.2679692386746388,,
0.07208822350959256,1.5150363498998565,,
,,0.0,-0.17268578717254385
-0.15702287550824906,0.059274204606067034,,
-0.11740647324969099,0.8696334965475836,,
-0.15769335652287722,-0.30847185198081956,,
-0.048888471100959466,1.3925023355239488,,
-0.17437801869458563,-1.895502742493,,
-0.1720313351433871,-1.7727519827238198,,
3.5895992465025737,2.15096833647511,,
0.5155082637607926,1.4856216316178554,,
-0.1312286972435638,1.1811654269509873,,
-0.17105784828560966,0.3576585071733067,,
-0.18594865139654612,0.5599400108524587,,
,,0.0,-0.17268578717254385
,,0.0,-0.17268578717254385
,,0.0,-0.17268578717254385
-0.1280181246927482,0.7310072618207736,,
-0.1712963848004293,0.05066406191079363,,
-0.17449406348557897,-1.388761105887528,,
-0.0788409210429059,1.1012016799816073,,
1.1914498304984718,1.6724542538040765,,
-0.06500580318336714,1.1781973805227384,,
,,0.0,-0.17268578717254385
-0.1855368535618406,0.4831692517306256,,
-0.15128510528691191,0.18537074069905657,,
,,0.0,-0.17268578717254385
-0.16770544321246886,-1.054328714304379,,
-0.18442959284777918,0.6236750111503875,,
-0.10810999610455824,1.2778460916441305,,
-0.1612907450436706,-0.39977274942621194,,
-0.1545528943666201,0.31498629880588974,,
-0.1745972144109064,-2.0526236785966563,,
-0.1607685434842006,-0.6850317520005303,,
-0.18486234321419184,0.512543679093562,,
-0.08811805738953976,0.9815338926991415,,
-0.1712963848004293,-0.3422291203539373,,
,,0.0,-0.13913850411679235
0.037493981927912715,1.5912170049003937,,
-0.18611707751680728,0.24597873741636103,,
,,0.0,-0.17268578717254385
-0.18222635355211406,0.4711157434989739,,
-0.15777071971687276,-0.10189435246467815,,
-0.16770544321246886,-0.9388815410896406,,
-0.1745972144109064,-2.2784907104169814,,
-0.17044377793326992,0.9828213297609516,,
-0.12149382866578957,0.8897866449786319,,
-0.17114165841243817,-0.8426546299483215,,
-0.16777635947363145,-0.2739497933802997,,
-0.16776991254079848,-1.115025942770376,,
-0.15016978590680932,0.6549457474486163,,
-0.16261639560744864,0.4100360132200577,,
-0.16446263599748845,-0.4185682581391428,,
-0.14779086769144595,0.6599531393814916,,
,,0.0,-0.168492376790575
-0.1745972144109064,-2.0452314763406934,,
-0.18588740553463295,0.7480317537907497,,
-0.17915439005720715,0.49025727322334817,,
-0.15780295438103759,-0.06531728439975072,,
-0.058597551947401856,0.8786323258206139,,
1.3482005553991359,1.4289557015626813,,
-0.17369464381429156,0.6111143463871511,,
-0.17442959415724935,-2.087292351720954,,
-0.1674217781678185,-0.5829543241529149,,
-0.17119323387510188,-0.13428209699913088,,
-0.08829857150886272,1.535592982586963,,
,,0.0,-0.17268578717254385
-0.09835578672828511,0.7796304634117229,,
-0.17434578403042084,-0.9694873785950688,,
-0.1574870546722224,-0.24289297182988004,,
-0.16110378399151468,-0.6377476412639299,,
-0.18378489956448288,0.2526394763579574,,
-0.1643981666691588,-0.2374488119279058,,
-0.1652556087359429,0.958265324917733,,
-0.16771189014530183,-1.2211498068024444,,
0.7129842633672844,1.6169600811113476,,
-0.1745972144109064,-1.1047749120044126,,
-0.1745972144109064,-0.83107020798038,,
-0.17442959415724935,-1.5615910213650253,,
-0.16440461360199177,-0.5086192460067396,,
1.2195649045830237,1.3074008554515393,,
0.03863508903934718,0.5105370959396663,,
-0.15780940131387056,-0.3995218641031499,,
-0.1745972144109064,-1.7127825174434967,,
-0.1411634207391599,0.978776381160712,,
-0.17314423692367734,0.4450380189538306,,
,,0.0,-0.16010555602663706
-0.17436512482891972,-1.2198366291108123,,
,,0.0,-0.164298966408606
-0.18576813727722316,0.7381889645268952,,
-0.16440461360199177,-0.7548364554571818,,
-0.16775701867513257,0.07583506020199231,,
-0.16072341495436987,-0.3417110317186219,,
-0.16238027669244137,0.3134089337515373,,
-0.1712963848004293,-0.9054140029779767,,
-0.16770544321246886,-0.7222763413751035,,
,,0.0,-0.17268578717254385
-0.18283558870482908,0.2923976681304041,,
-0.04553606602781867,1.4266922149680448,,
0.9392393711401233,1.5541303575469545,,
-0.05878451299955778,1.2633060950124986,,
-0.11107558520772125,1.260525255352164,,
-0.15554411028968815,0.1757774626572546,,
-0.05115134452532951,1.29863363488619,,
-0.14458029514063034,0.5227206792731361,,
-0.1612778511780047,0.08702025839378504,,
-0.1840661470093209,0.7930580284352422,,
,,0.0,-0.12848025272928784
-0.1861057953843496,0.17611496938195983,,
-0.13788837886001465,0.8701917133175798,,
-0.1859913623265645,0.47302762213950184,,
-0.025763323029120933,1.2684200767892397,,
,,0.0,-0.164298966408606
-0.16058802936487762,1.0806544988008933,,
-0.1857423495458913,0.3898734278454802,,
-0.18417816246729363,0.04784210283226134,,
-0.16770544321246886,-0.6183540688921367,,
-0.18578747807572205,0.4429954908195432,,
-0.1645593399899829,0.5369919122445688,,
-0.1645440285245046,0.5280303635038573,,
-0.1511497196974197,0.8599536080015767,,
-0.1745972144109064,-1.8190176874906863,,
-0.14779086769144595,0.4744555625177071,,
-0.1806984304707018,0.25764000468108456,,
-0.15769335652287722,-0.12758429813988872,,
-0.17449406348557897,-2.3409669035143645,,
0.6335000284696827,1.4255392444166686,,
-0.1787764386198747,0.5650612253777636,,
-0.17128993786759633,-1.3897384300540225,,
-0.16779570027213034,-1.0461035849812599,,
,,0.0,-0.17268578717254385
-0.18102400057876644,0.7216244350207465,,
-0.17055498752463855,-1.651603415855175,,
-0.1745972144109064,-1.8450261460306903,,
-0.17502271197788194,0.7160464015000017,,
-0.15076290372744192,0.5984560378507909,,
,,0.0,-0.13774070065613603
-0.1745972144109064,-1.842562817116565,,
-0.15777071971687276,-0.2515148421476366,,
-0.030662991982172868,0.7781836187014889,,
-0.06859029783849462,1.199773626735623,,
,,0.0,-0.17268578717254385
0.3991862546556399,1.514463502984745,,
-0.17106429521844263,-0.8319145462759615,,
,,0.0,-0.13214948681351074
,,0.0,-0.17268578717254385
0.0415297618813476,1.5465926435601376,,
-0.16998523983552544,0.9510827673201386,,
-0.18452629684027363,0.433508986034631,,
-0.1744553818885812,-1.7965693307537642,,
,,0.0,-0.1559121456446681
-0.18580359540780444,0.4721980846273458,,
-0.10658851995597896,0.07146252647273175,,
-0.17106429521844263,-0.5517729796631168,,
-0.18428292512582928,-0.05350817232145535,,
1.2717721666643587,0.8755775073953382,,
-0.17093535656178335,-1.5940595483455104,,
-0.15129799915257786,1.0042547504029165,,
,,0.0,-0.17268578717254385
-0.13818493777033097,0.5039092415944924,,
-0.1679955551899522,-0.6122521569146485,,
-0.16782793493629516,-0.8537285465533615,,
-0.17123836240493262,-0.20490215324290265,,
,,0.0,-0.17268578717254385
-0.1745972144109064,-2.18946402342859,,
,,0.0,-0.17268578717254385
,,0.0,-0.1712879837118876
,,0.0,-0.13214948681351074
-0.16447552986315436,-0.37974268777216824,,
-0.17435867789608675,-2.0727672825527326,,
-0.186121912716432,-0.030190993402968488,,
-0.1745972144109064,-1.0716767456449305,,
-0.1744038064259175,-1.0577913077779024,,
-0.16446263599748845,0.10160221332360876,,
-0.1745972144109064,-1.3717373155668497,,
-0.16116180638701136,-0.14016723608061513,,
,,0.0,-0.057847496607998546
-0.1845722312367085,0.6156832914718631,,
-0.16110378399151468,-0.5107195632416017,,
-0.16110378399151468,-0.20585412111241036,,
-0.16083301281253023,-0.38977887597226907,,
,,0.0,-0.1572225863890334
,,0.0,-0.14053630757744867
,,0.0,-0.17268578717254385
0.22144431645084803,1.0732358127725554,,
-0.01584149339919077,1.3722974263807795,,
-0.08032774492750801,0.4621758798579772,,
-0.04883689563829576,1.3405211925254814,,
-0.005932557634926528,1.5207982147862502,,
0.2427127478667932,1.3042856037991026,,
,,0.0,0.5610736669557309
-0.18514923172525868,0.8186264252111912,,
-0.12807614708824486,0.6958304933481169,,
,,0.0,-0.17268578717254385
-0.1744038064259175,-1.754015325422533,,
-0.13799152978534207,0.45431212774946805,,
0.8866968685514743,1.290181080580067,,
-0.17762002004296196,0.19005335674592724,,
,,0.0,-0.09580659683644649
0.023994104575688048,1.5111021773030553,,
-0.12456256869428,0.5176621641779191,,
-0.09740808760183954,0.8671288698330984,,
5.304360888346924,-0.489044616467164,,
-0.04485913808035755,0.8473323636636234,,
,,0.0,-0.16010555602663706
0.5654462054849245,1.057757101136138,,
-0.15119484822725043,0.7325139499222845,,
,,0.0,-0.141934111038105
-0.1745972144109064,-1.2491144394215297,,
-0.17882881994914251,0.13448766171852952,,
0.0014169457946513727,1.295259977908388,,
-0.17909797939491873,0.6354297143646064,,
-0.18481479708454873,0.5948947011709522,,
-0.18066377820672463,0.013667117520312317,,
-0.1575192893363872,0.33285899416207904,,
,,0.0,0.4884752497178937
-0.1745972144109064,-2.2351335069414766,,
-0.17377684220791184,0.7289626376705629,,
-0.18457706643633323,-0.08335876573687888,,
-0.18611304818378668,-0.06475585155009478,,
-0.15768690959004425,-0.13401027414220765,,
-0.18560051702356611,0.522689124328313,,
-0.17771833576866464,0.5731467045782153,,
-0.14410966904382402,0.8606159114969367,,
-0.15767401572437834,0.030794677489358685,,
-0.14129880632865213,0.3629862780380842,,
-0.1673702027051548,-0.867532259744113,,
-0.18523384771869134,0.7646444209753567,,
-0.1745972144109064,-1.3981076871465392,,
,,0.0,-0.15730994910532445
-0.16769899627963591,-1.2741408415421773,,
-0.10498968061340411,0.987635485401965,,
-0.1381075745763354,0.8322073880101155,,
-0.1609297168050247,-0.791490119074937,,
-0.1745972144109064,-0.8555056225281374,,
-0.15780295438103759,0.5973447085008139,,
-0.1745972144109064,-2.001870343556713,,
-0.1745972144109064,-1.1387922384975206,,
-0.17408145978426934,0.6500402859550859,,
-0.17449406348557897,-2.3293210094804238,,
,,0.0,-0.11537584528563491
-0.1547277674197142,0.5292279723468485,,
-0.1824810073990161,0.37546764362442697,,
-0.17435867789608675,-0.9652825936863118,,
-0.028657995871121354,1.2382634599549411,,
2.4423224203469642,1.1587757986203733,,
-0.0829605111231693,0.9705312437531216,,
-0.18439171711738553,0.8421799596968542,,
-0.1672799456454933,-0.05804162495843069,,
-0.12618719576818668,0.5722726468328271,,
-0.18610418365114134,0.06689604798759947,,
-0.16445618906465548,-0.2749485332382655,,
1.6036731627709633,1.6501201643422023,,
-0.1712963848004293,-1.871486466824797,,
-0.16770544321246886,-0.8872917863769403,,
0.039808430814946456,0.8976990697882381,,
-0.180974036849311,0.595913824196156,,
-0.16426922801249955,-0.4606961817497206,,
-0.12112635349431068,0.8901602119151173,,
,,0.0,-0.051207930169880594
,,0.0,-0.05527029647741329
-0.186121912716432,-0.024160552151240286,,
-0.15769335652287722,-0.11780671698645516,,
-0.17430710243342304,-0.8160099504292513,,
0.04201972877665279,1.5288219055194257,,
-0.13469714710769795,0.6592339200322029,,
-0.1411827615376588,0.9446128785708957,,
-0.18359229744609812,0.6516163323982203,,
,,0.0,-0.13913850411679235
-0.1712963848004293,-1.3538357950505142,,
,,0.0,-0.06645272416266403
,,0.0,-0.17268578717254385
-0.1380559991136717,0.40239014631053044,,
-0.14661752591584665,-0.037153117787854545,,
,,0.0,-0.15717890503088794
-0.17442959415724935,-1.7200110470526493,,
,,0.0,0.20537636757684424
-0.09128994834335759,0.9829266304011579,,
-0.12385340608265406,0.6874712463872275,,
-0.18537568024101653,0.37651834709511456,,
,,0.0,0.3450693509261851
-0.07846055200576108,1.1080632329011488,,
-0.17105784828560966,-0.340435677156174,,
0.49630929778422855,1.357402745327438,,
-0.08825344297903198,1.2593376542928134,,
-0.1745972144109064,-2.0676494748563488,,
-0.1745972144109064,-2.334852961788223,,
-0.1672283701828296,0.18964199422405784,,
-0.170825758703623,-1.4193995462480233,,
-0.1745972144109064,-0.8318152506929706,,
-0.18285976470295268,0.6348739584079681,,
,,0.0,-0.17268578717254385
-0.06844201838333647,1.4357822281905275,,
-0.18480432081869516,0.6001379329720439,,
-0.0718588927848069,1.1369968454357642,,
-0.18358826811307752,0.4843192184770895,,
,,0.0,-0.09689863079008429
-0.1545021247705605,0.4001071462512824,,
-0.1785588546367622,0.6435962534085128,,
-0.14779086769144595,0.41387523289046485,,
-0.08811805738953976,0.9035318315243811,,
-0.1346326777793683,0.4593529230100615,,
-0.18614689458115974,-0.2131411127951311,,
-0.13162196014637456,1.3278556627124143,,
-0.1670349621978407,-0.4206638305666295,,
-0.07913103302038924,0.9524913804333728,,
-0.1745972144109064,-1.954678064427551,,
-0.1745972144109064,-2.0780061463316892,,
-0.16769899627963591,-0.4571958794929291,,
-0.13469714710769795,0.9826626378539843,,
-0.14120854926899065,0.9063994371609377,,
-0.1745972144109064,-1.6201802064856112,,
-0.15449567783772752,0.018398337691254627,,
-0.17105784828560966,-0.2170378541599942,,
-0.16662235849653106,-0.122399301292913,,
-0.15769335652287722,-0.12301847413833673,,
-0.1675249290931459,-0.2438459095206559,,
,,0.0,-0.13214948681351074
-0.15045989788429265,0.6198271217243497,,
-0.1575063954707213,-0.4985329843262412,,
-0.13796574205401022,0.9381850371163925,,
-0.18312731241552066,0.5332968864430526,,
-0.15454080636755826,0.4595923163044024,,
-0.17418461070959676,-0.750797232750205,,
-0.15784163597803536,0.1357671887587557,,
-0.13149302148971528,0.5466709251880322,,
-0.15767401572437834,0.2664744255262749,,
,,0.0,-0.17268578717254385
0.14288199294836004,1.0038533998414314,,
-0.1445674012749644,1.0164084416652193,,
-0.16776346560796554,-0.626901163269356,,
-0.13151880922104714,0.34521679893536195,,
-0.18437640565190724,0.28856382436915545,,
-0.1816114773331702,-0.13104305532213265,,
,,0.0,-0.14053630757744867
-0.14605664275937888,0.1845132610803436,,
-0.1745972144109064,-2.080354570947143,,
-0.17449406348557897,-2.637874162110551,,
-0.1676087392199744,-0.5616483141103077,,
-0.1745972144109064,-1.4340211519689299,,
-0.13797863591967616,0.7939481958101021,,
-0.09838802139244993,1.3900927691525196,,
0.39316481938965236,1.530975465150432,,
-0.17436512482891972,-0.7484653045536458,,
-0.17105784828560966,0.12812199509748148,,
-0.18202005170145924,0.7590560094566092,,
-0.16702206833217478,-0.6436501686762138,,
-0.1678214880034622,-0.5139995100028315,,
-0.14779086769144595,0.5150251247797348,,
0.7259554922272061,1.16039718506311,,
-0.1743006555005901,-0.7174186774783835,,
6.566973342884243,1.9381691834619055,,
-0.13128671963906047,0.935089802449546,,
-0.16782793493629516,-1.106156342576516,,
,,0.0,-0.03792879729364549
-0.1743715717617527,-1.6477376219873623,,
0.40683231699553407,0.7987468730453439,,
-0.1745972144109064,-0.9011564205116636,,
-0.17299353986870683,-0.2104486283765878,,
-0.17127704400193042,-0.17641441468508448,,
-0.18564806315320923,0.46969235434168877,,
-0.1712963848004293,-0.7921183046512251,,
-0.1839791134160759,0.3821075515559343,,
-0.1745972144109064,-1.6915107853119045,,
,,0.0,-0.17268578717254385
